,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
2010-01-22,35918.701,8413.09713,312.605513,1283.548181,0,14044.97528,7897.50099,0,0,346.6517987,1264.33756,2493.664655,245.322,1006.738796,0,7108.9532,2886.19178,217.51107,7497.083613,6676.79344,488.6176,27081.98769,740.39616,74.23752,410.57328,1241.62115,4189.19212,5373.51732,12365.98307,NaN,36.9291087,0,NaN,14297.31552,21344.43858,1632.2754,2373.54186,0,1814.621,0.80865,0,119.9244332,NaN,1060.185133,0,5063.0356,1393.71514,931.26825,NaN,135.292458,0,0
2010-01-25,35466.02696,8305.05624,304.55201,1256.866988,0,13838.4848,7721.51211,0,0,340.2485146,1226.04798,2514.355556,247.401,982.1572,0,6942.5049,2923.954806,222.4596843,7521.342597,6648.89096,455.198,26553.98793,737.82534,73.35374,477.900085,1229.7054,4214.76196,5200.29694,12101.54449,NaN,35.896842,0,NaN,14500.32,21200.31678,1643.93451,2349.36495,0,1809.31986,0.673875,0,116.2777616,NaN,1109.965558,0,5039.08881,1354.24329,913.3905,NaN,127.41939,0,0
2010-01-26,35495.54918,8311.31948,314.7346,1300.3273,0,13776.89992,7758.17646,0,0,352.8576247,1196.35402,2514.355556,243.054,1015.197798,0,6985.4593,2978.96235,216.5232468,7436.365635,6507.5784,460.96,26649.32122,742.96698,72.072259,476.080957,1201.1076,4159.36064,5170.81262,12073.70885,NaN,37.973775,0,NaN,14306.9824,21253.16144,1612.84355,2349.36495,0,1788.93086,0.673875,0,113.5981132,NaN,1114.228869,0,4919.35486,1340.60756,910.14,NaN,122.8302201,0,0
2010-01-27,35170.80476,8254.95032,302.70063,1237.21518,0,13595.76792,7648.18341,0,0,352.2088338,1189.32124,2445.002284,238.518,976.762252,0,6878.0733,2994.80533,210.5963076,7363.518165,6440.0724,446.20928,26326.6547,737.82534,67.520792,454.3954353,1184.42555,4129.52916,5104.4729,11844.06482,NaN,37.2359988,0,NaN,14016.976,21229.14114,1612.84355,2353.56963,0,1797.49424,NaN,0,108.293042,NaN,1094.492247,0,4994.6162,1336.30154,898.76325,NaN,116.9047005,0,0
2010-01-28,35338.09734,8242.42384,295.2765962,1237.432808,0,13538.06727,7604.18619,0,0,328.344612,1153.37592,2465.9985,238.14,956.323699,0,6690.1478,2958.982032,217.51107,7302.800187,6413.97008,449.436,26165.32144,724.97124,64.250806,NaN,1167.7435,4125.26752,4964.42238,11718.80444,NaN,36.6346182,0,NaN,13813.97152,21133.05994,1597.29807,2317.82985,0,1782.81416,0.673875,0,108.7358844,NaN,1076.786967,0,4895.40807,1311.90076,864.633,NaN,115.1332602,0,0
2010-01-29,34265.45668,7933.95927,291.59235,1168.847344,0,12929.45199,7384.20009,0,0,326.934197,1095.55084,2465.9985,210.168,906.316681,0,6357.2512,2863.161716,205.16328,6932.498092,6205.49218,451.7408,24903.98868,709.54632,62.350679,455.388376,1086.7164,3907.92388,4868.59834,11315.18766,NaN,36.6346182,0,NaN,13417.62944,20590.20116,1577.86622,2227.42923,0,1737.95836,0.80865,0,108.654546,NaN,1072.072247,0,4707.25472,1248.7458,858.132,NaN,114.2320011,0,0
2010-02-01,35927.972,8415.46904,313.15362,1294.8866,0,13418.51784,7818.16126,0,0,334.6281828,1185.41414,2479.103521,225.666,1014.201539,0,6708.82864,2937.692771,229.9733955,7345.323928,6549.3915,471.10112,26070.61578,772.086,74.23752,462.026097,1222.55595,4159.36064,5105.39608,11818.53846,NaN,36.2528829,0,NaN,13678.6352,21877.68924,1648.5756,2369.33718,0,1808.5043,0.673875,0,109.774609,NaN,1104.173495,0,5095.16443,1317.67915,920.84804,NaN,134.31586,0,0
2010-02-02,35642.51688,8476.54148,315.0066,1304.462232,0,13567.04895,7752.15427,0,0,347.0793327,1179.9442,2585.540713,223.776,1063.78953,0,6816.25584,3026.296289,238.0479705,7363.518165,6592.60398,474.7888,26165.97819,774.65962,79.6462536,464.1189774,1213.02335,4265.90164,5393.12794,12055.18764,NaN,36.6010797,0,NaN,13751.1368,21747.97962,1738.00305,2376.69537,0,1784.44528,0.673875,0,123.0449171,NaN,1101.28857,0,5091.74256,1306.16475,924.10192,NaN,138.86894,0,0
2010-02-03,35347.21848,8412.33712,319.7780235,1279.65264,0,13353.30906,7693.48139,0,0,340.6702374,1190.88408,2583.192143,220.374,1062.868026,0,6644.37232,2959.14343,224.1882,7248.146954,6438.65952,466.49152,25791.86412,764.36514,80.42398,453.45742,1217.78965,4219.0236,5275.0841,12096.94926,NaN,37.2197508,0,NaN,13828.47184,22036.22322,1687.4571,2344.1091,0,1772.21188,0.80865,0,124.377862,NaN,1077.456585,0,4989.08646,1290.33245,893.19006,NaN,135.3061549,0,0
2010-02-04,33467.152,7897.13628,279.0865827,1181.012749,0,12893.22489,7224.09835,0,0,328.8402333,1093.20658,2583.192143,209.412,986.5217824,0,6289.86256,2786.889175,200.43945,6762.544169,6057.84954,455.42848,24368.76354,700.02464,69.9158358,445.87452,1077.1838,3976.11012,4887.75275,11407.88253,NaN,36.2839719,0,NaN,12881.1176,20916.87724,1566.92445,2184.33126,0,1707.37486,NaN,0,125.7108069,NaN,1008.46926,0,4643.47759,1224.8443,795.57366,NaN,125.437354,0,0
2010-02-05,35268.47224,8490.63512,293.6139459,1242.155336,0,13498.21746,7671.47906,0,0,331.465986,1158.06444,2583.192143,219.24,1000.753127,0,6633.6296,2866.91926,208.6945155,7053.934048,6273.01168,470.1792,26048.60907,754.07066,69.81862,472.8317295,1153.4446,4031.51144,5164.418,11957.74386,NaN,36.3865656,0,NaN,13243.6256,22209.16938,1636.91115,2310.47166,0,1871.30484,0.80865,0,127.6033157,NaN,1021.338532,0,4886.43036,1302.5665,854.1435,NaN,122.3754077,0,0
2010-02-08,34028.21896,8188.40484,281.65296,1231.067189,0,12969.3018,7341.44411,0,0,332.2000674,1058.8241,2474.946552,215.838,1027.90631,0,6365.0616,2818.404792,204.04926,6798.932643,6108.2641,470.64016,25241.69637,743.77618,77.77264,NaN,1089.09955,3924.97044,4909.88597,11588.84955,NaN,35.8922505,0,NaN,13098.6224,21334.83046,1640.7993,2180.12658,0,1791.20844,NaN,0,127.6033157,NaN,1017.098947,0,4646.89946,1242.83555,829.7394,NaN,120.7362989,0,0
2010-02-09,35110.97976,8551.70756,297.40329,1296.116198,0,13559.80353,7634.80851,0,0,324.9157212,1101.8022,2541.15274,230.958,1095.030587,0,6692.71456,2854.349447,204.828219,6999.280816,6369.3395,481.24224,26327.36073,782.38048,79.186688,485.8439859,1165.36035,4044.29636,5204.99557,12180.4725,NaN,36.3088431,0,NaN,13581.9664,22012.20292,1691.34525,2260.0155,0,1842.2172,0.673875,0,127.6033157,NaN,1025.427599,0,4903.53971,1275.93945,881.80148,NaN,123.7640971,0,0
2010-02-10,35120.82304,8673.85244,294.62382,1280.89312,0,13393.15887,7671.47906,0,0,335.2775625,1072.88966,2649.18696,223.02,1069.048337,0,6622.88688,2859.621026,200.43945,6968.957087,6243.3031,477.0936,26378.70972,779.80686,72.735094,NaN,1153.4446,3916.44716,5245.57314,12215.27385,NaN,36.6414954,0,NaN,13330.62752,21776.80398,1683.56895,2261.06667,0,1822.82544,0.943425,0,128.9408099,NaN,1012.884449,0,4920.64906,1293.858735,932.23662,NaN,120.7249162,0,0
2010-02-11,36489.03896,9079.43608,308.52117,1318.82568,0,14005.39686,7869.50003,0,0,344.45358,1136.18468,2790.10116,237.384,1130.262518,0,6848.484,2972.498856,208.03905,7231.716113,6500.77746,488.6176,27464.37408,810.6903,79.5136866,493.495132,1234.4717,4082.65112,5514.86065,12646.81059,NaN,36.6414954,0,NaN,14186.1464,22463.78456,1784.66085,2363.03016,0,1856.9718,1.0782,0,128.4949785,NaN,1053.6246,0,5146.49248,1316.9595,1010.32974,NaN,124.640565,0,0
2010-02-12,36124.8376,9102.92548,306.297594,1315.56126,0,13795.27968,7810.82715,0,0,341.2349154,1130.71474,2698.060702,227.556,1145.99044,0,6767.9136,2942.634165,204.23925,7201.384988,6370.23976,478.93744,27266.31369,797.8222,78.65642,495.618344,1220.1728,3976.11012,5437.39438,12667.6914,NaN,36.9803655,0,NaN,13929.97408,22353.29118,1757.4438,2333.5974,0,1842.2172,1.212975,0,133.8631525,NaN,1075.349336,0,5180.71118,1269.4626,1028.22608,NaN,123.3315545,0,0
2010-02-16,36853.24032,9361.30888,326.12448,1353.64616,0,14208.26862,7957.50935,0,0,346.0629123,1179.16278,2698.060702,245.7,1199.278303,0,7068.70976,3038.729473,214.023735,7462.444275,6651.12088,489.53952,28117.23981,813.26392,78.6917712,500.6003093,1313.11565,4159.36064,5632.90449,13092.26787,NaN,37.2539487,0,NaN,14215.14704,22780.85252,1842.9831,2398.76994,0,1870.88328,1.0782,0,132.8759544,NaN,1131.467389,0,5389.44525,1286.806165,1088.42286,NaN,138.6185206,0,0
2010-02-17,37266.65808,9251.69168,315.0066,1335.626562,0,13896.71556,7818.16126,0,0,331.748325,1140.8732,2698.060702,240.786,1182.46259,0,6998.88208,3020.62621,212.8362975,7322.780025,6598.00554,493.68816,28351.97805,815.83754,79.009932,NaN,1286.901,4001.67996,5548.06048,12876.4995,NaN,36.2715363,0,NaN,14514.82032,22694.37944,1897.4172,2294.70411,0,1857.39336,1.0782,0,132.8759544,NaN,1126.124007,0,5334.69533,1280.977,1057.511,NaN,141.5666399,0,0
2010-02-18,38615.18744,9439.60688,318.619911,1356.997631,0,13512.7083,7847.4977,0,0,336.0681117,1153.37592,2698.060702,237.762,1178.970576,0,6988.13936,3008.602911,207.0891,7377.446588,6662.82426,501.06352,28755.4344,818.41116,79.496011,487.7700425,1263.0695,3980.37176,5618.14901,13127.06922,NaN,36.2715363,0,NaN,14548.6544,23256.45446,1804.1016,2284.19241,0,1854.864,NaN,0,131.0107414,NaN,1169.02158,0,5375.75777,1266.584,1067.27264,NaN,145.69856,0,0
2010-02-19,38752.99336,9137.3766,324.2715,1346.540606,0,13284.47757,7759.48838,0,0,345.1594275,1157.28302,2698.060702,238.896,1178.970576,0,6869.96944,2996.306355,209.93895,7255.981013,6562.8954,491.38336,28381.32033,787.52772,81.219382,480.3388005,1255.92005,3954.80192,5559.12709,12876.4995,NaN,34.81968,0,NaN,13900.97344,23318.90724,1784.66085,2278.93656,0,1881.84384,NaN,0,128.9817536,NaN,1135.556456,0,5362.07029,1261.54645,1064.01876,NaN,141.031653,0,0
2010-02-22,37768.66536,9087.26588,317.78607,1357.802855,0,12998.28348,7678.81317,0,0,345.1594275,1142.43604,2792.44973,236.628,1152.884397,0,6816.25584,2952.812981,209.93895,7104.184313,6536.78786,493.2272,27904.50828,777.23324,80.203035,477.646871,1282.7537,3895.13896,5411.57229,12751.21464,NaN,34.5771858,0,NaN,14422.98496,22929.77838,1761.33195,2268.42486,0,1855.28556,0.943425,0,137.8392407,NaN,1131.316871,0,5334.69533,1262.2661,1070.52652,NaN,141.031653,0,0
2010-02-23,36685.90456,8702.03972,301.6188195,1284.048726,0,12625.14435,7422.11932,0,0,337.5321015,1090.0809,2700.8555,222.642,1098.52953,0,6542.31648,2921.57062,208.7515125,6776.326013,6319.8252,487.69568,26767.49493,748.92342,80.86587,461.419465,1214.98558,3745.98156,5123.84043,12291.83682,NaN,34.477701,0,NaN,14065.3104,22377.31148,1652.46375,2187.48477,0,1804.2768,0.943425,0,134.0587724,NaN,1119.451051,0,5050.68012,1208.29235,1007.07586,NaN,135.9663515,0,0
2010-02-24,36134.68088,8709.86952,291.84435,1253.896366,0,12578.04912,7400.11699,0,0,349.7021121,1094.76942,2728.850454,223.398,1114.984955,0,6445.632,2914.7392,206.13915,6727.725675,6272.11142,484.92992,26686.80366,720.6136,80.070468,467.5540311,1207.72471,3788.59796,5123.84043,12243.11493,NaN,34.1979,0,NaN,13886.47312,22329.27088,1629.13485,2153.84733,0,1809.75708,NaN,0,134.0587724,NaN,1115.964056,0,4989.08646,1190.3011,1020.09138,NaN,134.0312925,0,0
2010-02-25,36853.24032,8963.55504,295.55031,1284.788661,0,13041.756,7708.14961,0,0,357.4440672,1135.40326,2710.367209,224.154,1105.146343,0,6681.97184,2940.994624,206.13915,6940.255163,6416.15302,487.69568,27493.71636,779.80686,78.65642,466.34835,1253.71022,3890.87732,5293.52845,12584.16816,NaN,36.5264661,0,NaN,13403.12912,23549.50212,1668.01635,2236.88976,0,1859.0796,0.943425,0,134.0587724,NaN,1143.93528,0,5115.69565,1216.92815,1057.511,NaN,138.7778784,0,0
2010-02-26,37069.79248,9015.23172,299.25627,1325.126011,0,13179.41898,7730.15194,0,0,364.6717965,1144.7803,2919.27251,229.068,1116.315246,0,6751.79952,2971.212272,208.6945155,6976.72305,6491.7015,487.23472,27713.78346,808.25798,81.219382,464.604283,1258.5508,3890.87732,5448.46099,12612.00924,NaN,34.8569868,0,NaN,13678.6352,23674.40768,1706.89785,2260.0155,0,1894.49064,NaN,0,126.8253854,NaN,1146.619514,0,5190.97679,1224.12465,1062.39182,NaN,138.5616071,0,0
2010-03-01,37848.44975,9209.14146,301.3205,1382.536277,0,13085.22852,7877.58594,0,0,390.1001769,1150.25024,2914.57537,235.116,1118.168092,0,6864.52272,2978.590206,209.0462,7019.186625,6689.13,469.71824,28191.17446,828.70564,79.19042,472.293735,1290.01457,4018.72652,5478.59565,12900.12275,NaN,36.4707364,0,NaN,14041.1432,24154.81368,1730.6673,2329.39458,0,1916.41176,0.943425,0,136.8904112,NaN,1161.95869,0,5223.25384,1363.48236,1068.89958,NaN,137.9996352,0,0
2010-03-02,38852.49185,9420.68376,309.386618,1417.84642,0,13396.78158,7914.25999,0,0,402.330278,1254.0374,2986.206755,241.542,1179.817,0,6988.25628,3095.77183,211.89683,7268.184,6845.991,465.5696,28785.52249,844.14736,77.41086,492.9705914,1336.00008,4155.099,5611.41009,13192.51625,NaN,37.3548,0,NaN,14410.06457,24836.9902,1765.66956,2391.39774,0,1975.43016,0.943425,0,136.735599,NaN,1195.286576,0,5267.75076,1409.1417,1098.1845,NaN,144.89049,0,0
2010-03-03,39512.0097,9528.80538,315.2276,1438.553724,0,13650.37128,8170.97834,0,0,408.9536325,1250.78016,3017.91245,241.92,1209.034821,0,7138.88844,3103.74182,222.34914,7444.2456,7064.154,480.78128,29394.54578,862.1627,80.0802,499.82996,1345.68124,4257.37836,5733.15666,13289.98075,NaN,36.047382,0,NaN,14501.91,25088.5782,1769.5587,2413.84716,0,1960.67556,0.943425,0,135.1055176,NaN,1218.575943,0,5329.36188,1412.29062,1094.93062,NaN,145.0616205,0,0
2010-03-04,39177.329,9401.88,310.5733572,1430.9041,0,13574.29437,7782.23341,0,0,400.4819,1221.465,3006.1696,242.298,1171.48888,0,7004.39544,3096.056473,232.80145,7395.645263,6836.0745,481.24224,29035.00191,869.88356,75.5601176,500.095827,1326.31892,4184.93048,5607.7208,13143.784,NaN,37.759477,0,NaN,14550.2497,24566.9058,1785.11526,2398.88088,0,1949.715,NaN,0,132.5329031,NaN,1242.26685,0,5158.21988,1401.2694,1085.16898,NaN,138.04527,0,0
2010-03-05,39630.1323,9527.2384,313.1229922,1479.598365,0,13874.9793,7738.22455,0,0,406.9820293,1279.28101,3006.1696,239.652,1187.520511,0,7128.129,3110.379683,268.46832,7474.576725,6990.231,475.71072,29622.01231,882.75166,85.018479,502.640554,1367.46385,4219.0236,5777.42814,13296.9425,NaN,37.759477,0,NaN,14965.97112,24900.1965,1859.00892,2437.3656,0,1964.04804,0.673875,0,137.0406701,NaN,1298.683332,0,5322.5162,1449.29043,1094.93062,NaN,139.5512184,0,0
2010-03-08,39059.2064,9412.84886,307.81048,1450.88235,0,13715.58006,7459.50177,0,0,395.6761172,1292.30997,2807.03435,233.982,1183.28705,0,7074.3318,3123.427695,267.36804,7462.444275,6845.0895,477.0936,29445.90919,887.8989,81.9309424,NaN,1362.62327,4180.66884,5618.78867,13122.89875,NaN,37.8248479,0,NaN,14888.6276,24663.5118,1816.22838,2413.84716,0,1950.97968,NaN,0,141.5666503,NaN,1272.38241,0,5288.2878,1417.014,1103.06532,NaN,145.575012,0,0
2010-03-09,38921.3967,9263.98576,300.39336,1444.331748,0,13556.18082,7393.48848,0,0,402.1146339,1291.49566,2807.03435,223.398,1189.53314,0,7009.77516,3103.74182,268.46832,7383.512813,6821.6505,474.7888,29673.37572,880.17804,81.85976,502.640554,1345.68124,4091.1744,5500.73139,12927.96975,NaN,37.8248479,0,NaN,15028.81273,24716.6451,1800.67182,2428.81344,0,1940.86224,0.80865,0,140.0777212,NaN,1313.264283,0,5264.32792,1390.24818,1080.28816,NaN,142.6657935,0,0
2010-03-10,38143.75625,9107.28776,292.0491,1463.874742,0,13487.34933,7320.14038,0,0,414.5295728,1324.06806,2831.976163,221.13,1169.40685,0,6972.11712,3023.916677,264.7713792,7328.84625,6699.948,473.86688,28946.95035,882.75166,79.19042,NaN,1331.1595,4048.558,5401.12056,12579.88225,NaN,37.8248479,0,NaN,14985.307,24281.9181,1738.44558,2420.26128,0,1898.28468,0.80865,0,139.6588176,NaN,1277.276189,0,5233.52236,1373.71635,1085.16898,NaN,143.0765067,0,0
2010-03-11,38567.0289,9290.62442,296.6848,1446.899758,0,13614.14418,7378.81886,0,0,414.5295728,1372.11235,2831.976163,215.46,1194.904777,0,7133.50872,2970.346959,271.76916,7328.84625,6819.8475,478.93744,29365.19526,885.32528,78.3362312,485.245256,1345.68124,4099.69768,5449.08133,12524.18825,NaN,39.4062011,0,NaN,14936.9673,24354.3726,1773.44784,2439.50364,0,1925.68608,0.80865,0,138.1835484,NaN,1271.378558,0,5322.5162,1367.41851,1106.3192,NaN,148.5640914,0,0
2010-03-12,38448.9063,9141.76132,296.6848,1465.191391,0,13541.68998,7378.81886,0,0,414.344735,1337.09702,2831.976163,215.082,1192.30918,0,7128.129,2988.450222,268.963446,7249.914788,6728.796,475.71072,28836.8859,965.1075,85.997237,490.4258644,1331.1595,4086.91276,5390.05269,12447.609,NaN,40.654474,0,NaN,14985.307,24170.8212,1742.33472,2429.88246,0,1917.25488,0.80865,0,138.4476398,NaN,1265.380542,0,5291.71064,1357.18452,1068.89958,NaN,146.4991167,0,0
2010-03-15,38399.68855,9086.91702,287.6822706,1463.341553,0,13625.01231,7305.47076,0,0,416.193113,1324.88237,2890.690413,200.718,1195.265663,0,7074.3318,2959.120659,260.76636,7262.047238,6653.9715,499.175,28682.79567,939.3713,80.96998,500.58958,1328.73921,4086.91276,5353.15979,12273.56525,NaN,40.7976674,0,NaN,14912.79745,24021.0819,1718.99988,2448.0558,0,1928.637,1.0782,0,151.3653519,NaN,1252.30537,0,5243.79088,1342.22715,1073.7279,NaN,142.836924,0,0
2010-03-16,39462.79195,9368.97342,295.75766,1529.92484,0,13916.98007,7488.84101,0,0,418.657617,1365.59787,2946.398494,190.87599,1238.162421,0,7305.65976,3018.34907,270.2397708,7493.515155,6861.3165,506.48,29394.54578,944.51854,84.796034,516.769486,1394.08704,4163.8763,5456.45991,12642.538,NaN,42.3074239,0,NaN,14985.307,24798.7602,1785.11526,2539.99152,0,1983.4398,NaN,0,158.5595659,NaN,1306.337704,0,5432.04708,1412.29062,1123.0569,NaN,152.1806493,0,0
2010-03-17,39531.6968,9400.31302,301.042358,1539.413421,0,14022.0549,7488.84101,0,0,417.733428,1344.42581,3015.07068,190.11401,1317.466943,0,7316.4192,3016.356573,260.76636,7554.182823,6840.582,506.48,29203.7674,939.3713,84.0575166,525.65704,1418.28994,4099.9478,5412.18843,12586.844,NaN,42.3074239,0,NaN,15202.83565,24745.6269,1773.44784,2580.61428,0,1994.82192,1.0782,0,170.5848312,NaN,1330.932078,0,5582.65204,1425.67353,1142.7885,NaN,158.010495,0,0
2010-03-18,39157.6419,9278.08858,291.0014318,1519.826901,0,14105.42904,7510.84544,0,0,397.8941708,1297.19583,3015.07068,188.20906,1276.645275,0,7208.8248,2989.896206,260.4472788,7602.787501,6756.7425,513.6876,28829.54827,934.22406,83.3101014,517.2176618,1379.5653,4197.9715,5382.67411,12586.844,NaN,47.533983,0,NaN,15178.6658,24764.9481,1785.11526,2512.197,0,2036.97792,NaN,0,170.5848312,NaN,1265.756987,0,5418.35572,1398.90771,1118.124,NaN,152.534319,0,0
2010-03-19,38803.2741,9033.6397,282.7777,1498.096745,0,13946.12019,7466.83658,0,0,425.12694,1271.13791,2976.013961,176.77936,1253.992789,0,6896.80104,2943.20345,260.76636,7469.177544,6551.2005,526.934,28521.36781,905.91424,78.30064,505.071338,1328.73921,4074.39552,5290.44186,12489.3795,NaN,44.0848898,0,NaN,14637.26116,24518.6028,1734.55644,2475.85032,0,2023.90956,NaN,0,169.8881763,NaN,1227.861574,0,5260.90508,1363.48236,1114.8354,NaN,151.507536,0,0
2010-03-22,38793.43055,9008.56802,279.393639,1491.078242,0,13931.62695,7466.83658,0,0,423.0937242,1265.43774,2976.013961,184.39916,1250.779523,0,6789.20664,2956.86629,283.87224,7560.24959,6639.5475,523.038,28301.23891,959.96026,79.101442,507.881932,1311.79718,4108.49088,5338.40263,12391.915,NaN,42.02415,0,NaN,14719.43865,24827.742,1757.89128,2511.12798,0,1994.40036,0.80865,0,158.8099974,NaN,1288.092694,0,5264.32792,1369.7802,1106.6139,NaN,149.8532745,0,0
2010-03-23,38212.6611,9083.78306,292.0491,1477.69412,0,13989.59991,7496.17582,0,0,414.344735,1283.35256,2976.013961,193.16193,1268.303275,0,6810.72552,2971.417215,279.47112,7584.587201,6690.933,521.09,28536.04307,975.40198,80.258156,516.7087164,1360.20298,4095.70512,5319.95618,12405.8385,NaN,41.8467147,0,NaN,14767.77835,24851.8935,1757.89128,2528.2323,0,2009.15496,0.80865,0,161.1640535,NaN,1317.480461,0,5404.66436,1405.20555,1159.2315,NaN,148.5184566,0,0
2010-03-24,36657.3802,8668.53336,282.3512156,1453.21097,0,13333.8544,7210.11823,0,0,393.9509644,1213.3219,2963.89534,187.44708,1250.016112,0,6477.18288,2846.151743,282.77196,7359.905198,6492.603,494.305,27413.38568,952.2394,80.0802,501.463143,1290.01457,3963.5856,4991.60937,11793.2045,NaN,41.8467147,0,NaN,14318.21914,24016.2516,1672.3302,2402.08794,0,1928.637,NaN,0,164.4606427,NaN,1345.16168,0,5185.6026,1354.82283,1111.5468,NaN,137.1896175,0,0
2010-03-25,36194.73335,8497.73254,277.1592316,1453.21097,0,13087.46796,7136.77013,0,0,390.931947,1166.09192,2937.40347,182.8752,1260.460962,0,6342.68988,2828.20788,282.77196,7268.833152,6490.8,495.279,26907.08921,916.20872,79.101442,NaN,1253.71022,3950.79984,4873.55209,11702.70175,NaN,42.3821335,0,NaN,14472.90618,23354.5005,1602.32568,2343.29184,0,1883.53008,1.212975,0,170.7669632,NaN,1355.2002,0,5076.07172,1329.63147,1070.4393,NaN,137.8056873,0,0
2010-03-26,36824.72055,8707.70786,282.7777,1469.130458,0,13515.0209,7224.78785,0,0,386.0645516,1184.82105,2924.580278,184.39916,1260.460962,0,6504.08148,3008.511825,290.47392,7378.105498,6678.312,499.662,27215.26967,952.2394,80.0802,491.2158692,1290.01457,4027.5144,4954.71647,11834.975,NaN,44.1502607,0,NaN,14501.91,23852.0214,1617.88224,2398.88088,0,1933.69572,0.80865,0,174.7055677,NaN,1389.130398,0,5216.40816,1376.86527,1119.7683,NaN,136.5050955,0,0
2010-03-29,37218.46255,8792.32478,287.4319428,1489.130471,0,13736.04403,7320.14038,0,0,382.7682775,1192.96415,2924.580278,185.92312,1261.821222,0,6541.73952,3068.252593,297.0756,7475.244311,6726.0915,500.149,27523.45013,985.69646,83.060963,498.5613946,1311.79718,4087.18128,5002.67724,12036.86575,NaN,44.1502607,0,NaN,14767.77835,24330.2211,1691.7759,2448.0558,0,1948.87188,1.0782,0,175.5661414,NaN,1455.961845,0,5346.47608,1382.37588,1131.2784,NaN,139.870662,0,0
2010-03-30,37169.2448,8608.98812,284.63198,1461.622292,0,13555.36386,7195.44861,0,0,393.088388,1170.16347,3070.07419,181.932275,1265.87424,0,6439.52484,3048.35039,289.3076232,7475.244311,6697.2435,504.045,27031.82892,975.40198,83.63932,477.2920346,1311.79718,4006.2048,4877.24138,11918.516,NaN,44.1502607,0,NaN,14579.25352,24508.9422,1660.66278,2414.91618,0,1918.098,1.0782,0,176.0396846,NaN,1460.203119,0,5274.59644,1375.29081,1129.6341,NaN,138.1023135,0,0
2010-03-31,37740.1707,8723.37766,290.19482,1459.358961,0,13751.1066,7224.78785,0,0,379.1947467,1219.83638,3070.07419,186.31389,1284.473708,0,6498.70176,3053.678897,284.0042736,7663.525713,6926.2245,506.48,27310.65886,995.99094,81.85976,485.928914,1323.89863,4040.30016,4877.24138,11897.63075,NaN,42.6591816,0,NaN,14627.59322,24600.7179,1695.66504,2474.7813,0,1948.02876,1.0782,0,181.0528679,NaN,1405.19203,0,5367.01312,1400.48217,1131.2784,NaN,140.6122275,0,0
2010-04-01,38835.32955,9021.50685,302.24764,1493.874762,0,14367.0982,7561.04613,0,0,385.07875,1300.45307,3094.992517,188.59995,1321.545,0,6732.15642,3102.60325,283.9032,7791.068903,7308.78057,508.428,28428.7679,1009.03544,88.810766,487.629968,1389.24646,4232.08656,5306.16144,12218.60956,NaN,44.2540721,0,NaN,14985.307,25557.1173,1773.5436,2578.35564,0,2067.33024,1.0782,0,195.2363974,NaN,1430.742289,0,5552.23576,1473.69456,1162.5201,NaN,142.303572,0,0
2010-04-05,39032.21335,9146.87085,318.47259,1515.071729,0,14609.87136,7575.85719,0,0,408.4607317,1298.01014,3137.68952,192.79106,1343.454825,0,6780.5892,3117.040318,299.627916,7888.207716,7275.39066,532.778,28436.10625,1019.33172,86.4591068,488.8951536,1427.9711,4321.59702,5439.55656,12378.83078,NaN,44.2415965,0,NaN,14999.80891,25991.8443,1862.99865,2633.94208,0,2111.17248,0.943425,0,198.8653775,NaN,1487.991055,0,5750.7744,1505.97099,1200.339,NaN,145.54813,0,0
2010-04-06,38805.79698,9124.93215,320.32687,1513.167484,0,14624.36528,7642.50696,0,0,434.2764111,1278.4667,3231.63232,198.88722,1378.545323,0,6834.4034,3177.74887,303.7104,7942.879161,7295.24412,531.804,28091.2038,1039.92428,89.96878,507.97964,1428.8384,4342.90667,5517.37038,12364.8985,NaN,44.2415965,0,NaN,15541.21355,25731.0081,1839.66255,2599.73504,0,2102.74128,1.212975,0,199.3116009,NaN,1487.890662,0,5802.1206,1512.26883,1197.0504,NaN,142.80625,0,0
2010-04-07,40065.8533,9391.33065,322.64472,1552.77578,0,14896.29072,7909.10604,0,0,438.9281624,1310.22479,2766.45106,203.84035,1379.066985,0,7313.34978,3186.402002,304.8108,8033.951207,7490.169,557.615,29258.00145,1068.23905,89.078,531.9800584,1460.32128,4355.69246,5780.4552,12748.0362,NaN,44.60027,0,NaN,16000.4407,26127.0927,1948.56435,2643.56281,0,2136.46608,NaN,0,198.5329866,NaN,1471.200426,0,5932.19764,1561.86432,1213.4934,NaN,152.4599525,0,0
