,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
5/20/2016,0.04,0.02,0.03,-0.01,-0.35,-0.02,0.06,-0.17,-0.32,0.06,0.05,-0.18,-0.03,0.01,0.09,0.02,-0.01,0.08,0.1,0.01,-0.03,0.08,0.59,0.12,-0.18,0.09,0.13,0.08,-0.01,0.05,0.05,-0.05,-0.21,0.12,0.04,0.02,0.02,-0.07,0.03,-0.09,-0.15,-0.03,0.05,0.05,0.11,0.01,0.45,-0.1,0.15,0.59,-0.02,0.13
5/23/2016,0.04,0.02,0.03,-0.01,-0.34,-0.02,0.06,-0.17,-0.33,0.06,0.04,-0.18,-0.03,0.01,0.09,0.02,-0.01,0.08,0.1,0.02,-0.03,0.08,0.6,0.12,-0.17,0.09,0.13,0.07,-0.01,0.05,0.04,-0.05,-0.23,0.12,0.04,0.02,0.02,-0.07,0.03,-0.09,-0.16,-0.03,0.05,0.05,0.11,0.01,0.45,-0.11,0.14,0.57,-0.02,0.13
5/24/2016,0.04,0.02,0.03,0,-0.38,-0.02,0.06,-0.17,-0.33,0.05,0.05,-0.18,-0.04,0.01,0.09,0.01,-0.01,0.08,0.09,0.01,-0.03,0.07,0.59,0.11,-0.18,0.09,0.12,0.07,-0.01,0.06,0.04,-0.04,-0.24,0.12,0.04,0.01,0.02,-0.08,0.03,-0.09,-0.15,-0.03,0.04,0.05,0.11,0.01,0.45,-0.12,0.15,0.66,-0.02,0.12
5/25/2016,0.04,0.02,0.03,-0.01,-0.38,-0.02,0.06,-0.18,-0.34,0.05,0.04,-0.18,-0.04,0.01,0.08,0.01,-0.01,0.08,0.09,0.01,-0.03,0.07,0.57,0.11,-0.18,0.09,0.12,0.06,-0.01,0.05,0.04,-0.05,-0.25,0.12,0.04,0.01,0.02,-0.08,0.02,-0.09,-0.16,-0.03,0.04,0.04,0.11,0.01,0.45,-0.11,0.14,0.64,-0.02,0.12
5/26/2016,0.04,0.01,0.03,-0.01,-0.39,-0.03,0.05,-0.17,-0.34,0.05,0.04,-0.18,-0.04,0.01,0.08,0.01,-0.01,0.08,0.09,0.01,-0.03,0.07,0.55,0.11,-0.18,0.09,0.12,0.06,-0.01,0.05,0.04,-0.04,-0.28,0.12,0.04,0,0.02,-0.09,0.02,-0.09,-0.15,-0.03,0.03,0.04,0.11,0.01,0.44,-0.11,0.14,0.68,-0.02,0.13
5/27/2016,0.04,0.01,0.03,-0.01,-0.4,-0.03,0.06,-0.17,-0.34,0.05,0.05,-0.18,-0.05,0.01,0.08,0.01,-0.01,0.08,0.09,0.01,-0.03,0.07,0.55,0.11,-0.17,0.09,0.12,0.06,-0.01,0.05,0.04,-0.04,-0.29,0.12,0.04,0,0.02,-0.09,0.02,-0.09,-0.15,-0.03,0.03,0.05,0.11,0.01,0.45,-0.12,0.14,0.67,-0.02,0.12
5/31/2016,0.04,0.01,0.03,-0.01,-0.4,-0.02,0.06,-0.18,-0.34,0.05,0.04,-0.18,-0.05,0.01,0.07,0.01,-0.01,0.07,0.09,0.01,-0.04,0.07,0.55,0.11,-0.17,0.08,0.11,0.06,-0.01,0.05,0.04,-0.04,-0.26,0.11,0.04,0,0.01,-0.09,0.02,-0.1,-0.15,-0.03,0.03,0.05,0.11,0.01,0.44,-0.13,0.14,0.62,-0.02,0.12
6/1/2016,0.04,0.01,0.03,-0.01,-0.4,-0.03,0.05,-0.18,-0.34,0.05,0.04,-0.18,-0.05,0.01,0.07,0.01,-0.01,0.07,0.09,0.01,-0.04,0.07,0.54,0.11,-0.17,0.08,0.11,0.06,-0.01,0.05,0.04,-0.04,-0.27,0.11,0.03,0,0.01,-0.09,0.02,-0.1,-0.15,-0.03,0.03,0.04,0.1,0.01,0.44,-0.13,0.14,0.62,-0.02,0.13
6/2/2016,0.04,0.01,0.03,-0.01,-0.41,-0.03,0.05,-0.18,-0.34,0.05,0.04,-0.18,-0.05,0.01,0.07,0.01,-0.01,0.07,0.08,0.01,-0.04,0.07,0.53,0.11,-0.17,0.08,0.11,0.06,-0.01,0.05,0.04,-0.04,-0.27,0.11,0.04,0,0.01,-0.09,0.02,-0.09,-0.16,-0.03,0.03,0.04,0.1,0.01,0.44,-0.13,0.14,0.63,-0.02,0.13
6/3/2016,0.04,0.01,0.03,-0.01,-0.37,-0.04,0.05,-0.18,-0.33,0.05,0.04,-0.18,-0.03,0.01,0.07,0.02,-0.01,0.08,0.1,0.01,-0.03,0.07,0.57,0.12,-0.17,0.09,0.12,0.07,-0.01,0.05,0.04,-0.05,-0.23,0.11,0.03,0.01,0.02,-0.07,0.02,-0.09,-0.15,-0.03,0.04,0.04,0.11,0,0.44,-0.11,0.13,0.59,-0.02,0.14
6/6/2016,0.04,0.01,0.03,-0.01,-0.36,-0.04,0.05,-0.18,-0.33,0.06,0.04,-0.18,-0.03,0.01,0.07,0.02,-0.01,0.08,0.1,0.01,-0.03,0.07,0.57,0.12,-0.17,0.09,0.12,0.07,-0.01,0.05,0.04,-0.05,-0.25,0.11,0.03,0.01,0.02,-0.07,0.02,-0.1,-0.16,-0.04,0.04,0.03,0.1,0,0.44,-0.11,0.14,0.62,-0.02,0.14
6/7/2016,0.04,0.01,0.03,-0.01,-0.36,-0.04,0.05,-0.18,-0.33,0.06,0.04,-0.18,-0.03,0.01,0.06,0.02,-0.01,0.1,0.1,0.01,-0.03,0.07,0.56,0.12,-0.17,0.09,0.12,0.07,-0.01,0.06,0.04,-0.04,-0.25,0.11,0.03,0.01,0.02,-0.07,0.02,-0.1,-0.15,-0.04,0.03,0.04,0.1,0,0.44,-0.11,0.13,0.61,-0.02,0.14
6/8/2016,0.04,0.01,0.03,-0.01,-0.36,-0.04,0.05,-0.18,-0.33,0.06,0.05,-0.17,-0.02,0.01,0.07,0.02,-0.01,0.11,0.1,0.01,-0.01,0.07,0.57,0.13,-0.17,0.1,0.12,0.07,-0.01,0.07,0.05,-0.04,-0.22,0.11,0.04,0.02,0.03,-0.06,0.02,-0.09,-0.15,-0.03,0.04,0.03,0.1,0,0.44,-0.09,0.13,0.6,-0.02,0.15
6/9/2016,0.04,0.01,0.03,-0.01,-0.36,-0.04,0.05,-0.18,-0.32,0.06,0.06,-0.17,-0.02,0,0.07,0.02,-0.01,0.11,0.1,0.01,0,0.07,0.57,0.13,-0.17,0.1,0.13,0.07,-0.01,0.06,0.04,-0.04,-0.21,0.11,0.04,0.02,0.04,-0.06,0.02,-0.09,-0.15,-0.04,0.04,0.03,0.1,0,0.44,-0.09,0.13,0.57,-0.02,0.15
6/10/2016,0.04,0.01,0.03,-0.01,-0.35,-0.03,0.06,-0.18,-0.31,0.06,0.06,-0.17,-0.01,0.01,0.07,0.02,-0.01,0.11,0.11,0.01,0,0.08,0.58,0.13,-0.17,0.11,0.13,0.08,-0.01,0.07,0.04,-0.04,-0.2,0.11,0.04,0.02,0.04,-0.06,0.02,-0.09,-0.14,-0.04,0.05,0.04,0.1,0.01,0.45,-0.08,0.14,0.58,-0.02,0.15
6/13/2016,0.04,0.01,0.03,-0.01,-0.36,-0.03,0.06,-0.17,-0.31,0.06,0.06,-0.17,-0.01,0.01,0.07,0.03,-0.01,0.11,0.11,0.02,0.01,0.08,0.6,0.13,-0.16,0.11,0.14,0.08,0,0.07,0.05,-0.04,-0.18,0.11,0.04,0.02,0.04,-0.05,0.02,-0.09,-0.13,-0.03,0.06,0.04,0.1,0.01,0.45,-0.08,0.14,0.58,-0.02,0.15
6/14/2016,0.04,0.02,0.03,0,-0.36,-0.02,0.06,-0.17,-0.31,0.06,0.06,-0.17,0,0.01,0.08,0.03,-0.01,0.11,0.11,0.02,0.01,0.08,0.61,0.13,-0.16,0.11,0.14,0.08,0,0.08,0.05,-0.03,-0.17,0.11,0.04,0.02,0.04,-0.05,0.02,-0.09,-0.13,-0.03,0.06,0.04,0.11,0.01,0.45,-0.09,0.13,0.62,-0.02,0.15
6/15/2016,0.04,0.02,0.03,-0.01,-0.35,-0.03,0.06,-0.16,-0.3,0.06,0.06,-0.17,0,0.01,0.08,0.03,-0.01,0.11,0.11,0.02,0.01,0.08,0.62,0.13,-0.16,0.11,0.14,0.08,0,0.06,0.05,-0.04,-0.18,0.11,0.04,0.03,0.05,-0.05,0.02,-0.09,-0.14,-0.04,0.06,0.04,0.11,0.01,0.45,-0.08,0.14,0.57,-0.02,0.15
6/16/2016,0.04,0.01,0.03,-0.01,-0.35,-0.02,0.06,-0.16,-0.3,0.06,0.05,-0.17,-0.01,0.01,0.08,0.03,-0.01,0.11,0.11,0.02,0,0.08,0.6,0.13,-0.16,0.1,0.14,0.08,0,0.06,0.05,-0.04,-0.18,0.11,0.04,0.02,0.04,-0.05,0.02,-0.1,-0.14,-0.04,0.06,0.04,0.18,0.01,0.45,-0.09,0.14,0.58,-0.02,0.15
6/17/2016,0.04,0.02,0.03,0,-0.35,-0.02,0.06,-0.16,-0.29,0.07,0.06,-0.16,0,0.01,0.09,0.03,-0.01,0.12,0.12,0.02,0.01,0.08,0.64,0.13,-0.16,0.11,0.15,0.09,0.01,0.06,0.05,-0.03,-0.16,0.11,0.04,0.03,0.05,-0.05,0.02,-0.09,-0.13,-0.04,0.07,0.04,0.2,0.01,0.45,-0.08,0.14,0.61,-0.02,0.15
6/20/2016,0.04,0.02,0.03,0,-0.35,-0.02,0.06,-0.16,-0.3,0.06,0.05,-0.17,-0.01,0.01,0.08,0.03,-0.01,0.11,0.11,0.02,0.01,0.08,0.61,0.13,-0.16,0.11,0.15,0.08,0,0.06,0.05,-0.04,-0.18,0.11,0.04,0.03,0.05,-0.05,0.02,-0.09,-0.14,-0.04,0.06,0.04,0.21,0.01,0.45,-0.08,0.14,0.6,-0.02,0.15
6/21/2016,0.04,0.01,0.03,-0.01,-0.36,-0.03,0.06,-0.16,-0.31,0.06,0.05,-0.18,-0.02,0.01,0.07,0.02,-0.01,0.11,0.1,0.01,0,0.08,0.59,0.13,-0.16,0.1,0.14,0.07,0,0.06,0.04,-0.03,-0.19,0.11,0.04,0.02,0.04,-0.06,0.02,-0.09,-0.14,-0.04,0.05,0.04,0.18,0.01,0.44,-0.09,0.14,0.59,-0.02,0.15
6/22/2016,0.04,0.01,0.03,-0.01,-0.36,-0.03,0.05,-0.16,-0.31,0.05,0.05,-0.18,-0.02,0.01,0.07,0.02,-0.01,0.11,0.1,0.01,0,0.07,0.57,0.13,-0.16,0.1,0.13,0.07,-0.01,0.07,0.04,-0.03,-0.21,0.11,0.04,0.02,0.04,-0.06,0.02,-0.1,-0.15,-0.04,0.04,0.03,0.17,0.01,0.44,-0.09,0.13,0.58,-0.02,0.15
6/23/2016,0.04,0.01,0.03,-0.01,-0.37,-0.03,0.05,-0.16,-0.31,0.05,0.05,-0.18,-0.03,0.01,0.07,0.02,-0.01,0.11,0.1,0.01,0,0.07,0.57,0.13,-0.16,0.1,0.13,0.06,-0.01,0.06,0.04,-0.03,-0.24,0.11,0.03,0.02,0.04,-0.06,0.01,-0.1,-0.15,-0.04,0.03,0.03,0.17,0.01,0.44,-0.09,0.13,0.56,-0.02,0.15
6/24/2016,0.04,0.02,0.03,0,-0.33,-0.02,0.06,-0.15,-0.29,0.07,0.05,-0.17,0.01,0.01,0.09,0.03,-0.01,0.12,0.12,0.02,0.01,0.08,0.64,0.14,-0.15,0.11,0.16,0.08,0.01,0.07,0.05,-0.03,-0.13,0.11,0.04,0.03,0.05,-0.04,0.02,-0.09,-0.13,-0.04,0.06,0.03,0.2,0.01,0.45,-0.08,0.14,0.58,-0.02,0.15
6/27/2016,0.04,0.02,0.04,0,-0.33,-0.02,0.06,-0.15,-0.28,0.07,0.05,-0.17,0.02,0.01,0.09,0.03,-0.01,0.12,0.12,0.02,0.02,0.08,0.66,0.14,-0.14,0.11,0.17,0.08,0.01,0.08,0.05,-0.02,-0.11,0.11,0.04,0.04,0.05,-0.03,0.02,-0.09,-0.13,-0.04,0.07,0.03,0.2,0.01,0.45,-0.08,0.13,0.58,-0.01,0.16
6/28/2016,0.04,0.02,0.04,0,-0.35,-0.03,0.06,-0.15,-0.29,0.06,0.05,-0.17,0.01,0.01,0.08,0.03,-0.01,0.12,0.12,0.01,0.02,0.08,0.63,0.14,-0.14,0.11,0.16,0.08,0.01,0.08,0.05,-0.02,-0.13,0.11,0.04,0.03,0.05,-0.04,0,-0.09,-0.13,-0.04,0.06,0.03,0.2,0.01,0.44,-0.08,0.13,0.58,-0.01,0.16
6/29/2016,0.04,0.02,0.04,0,-0.33,-0.03,0.06,-0.15,-0.29,0.06,0.06,-0.17,0.01,0.01,0.08,0.03,-0.01,0.12,0.12,0.01,0.03,0.08,0.63,0.14,-0.14,0.12,0.16,0.09,0.01,0.08,0.06,-0.02,-0.12,0.11,0.04,0.04,0.06,-0.04,-0.01,-0.09,-0.13,-0.04,0.06,0.04,0.19,0.01,0.45,-0.07,0.13,0.55,-0.01,0.16
6/30/2016,0.04,0.02,0.04,0,-0.33,-0.03,0.06,-0.15,-0.29,0.06,0.07,-0.17,0,0.01,0.08,0.03,-0.01,0.12,0.12,0.01,0.04,0.08,0.64,0.14,-0.14,0.12,0.16,0.09,0.01,0.08,0.05,-0.02,-0.17,0.11,0.04,0.04,0.07,-0.03,-0.01,-0.09,-0.13,-0.04,0.06,0.04,0.2,0.01,0.44,-0.06,0.12,0.53,-0.01,0.16
7/1/2016,0.04,0.02,0.05,0,-0.31,-0.03,0.06,-0.14,-0.29,0.06,0.09,-0.16,0.01,0.01,0.08,0.04,-0.01,0.13,0.12,0.01,0.06,0.08,0.64,0.14,-0.13,0.14,0.17,0.09,0.01,0.08,0.05,-0.03,-0.19,0.11,0.04,0.04,0.09,-0.03,-0.01,-0.09,-0.12,-0.04,0.06,0.03,0.2,0.01,0.45,-0.04,0.12,0.41,-0.01,0.17
7/5/2016,0.04,0.02,0.05,-0.01,-0.29,-0.03,0.06,-0.16,-0.3,0.07,0.09,-0.17,0,0.01,0.08,0.04,-0.01,0.13,0.12,0.01,0.05,0.08,0.64,0.15,-0.13,0.14,0.16,0.09,0.01,0.09,0.05,-0.03,-0.15,0.11,0.04,0.05,0.09,-0.02,-0.01,-0.09,-0.12,-0.04,0.07,0.03,0.17,0.01,0.45,-0.04,0.12,0.49,-0.01,0.17
7/6/2016,0.04,0.02,0.04,-0.01,-0.29,-0.04,0.06,-0.15,-0.3,0.06,0.08,-0.16,-0.01,0.01,0.08,0.04,-0.01,0.13,0.12,0.01,0.04,0.08,0.63,0.15,-0.13,0.13,0.16,0.09,0.01,0.1,0.05,-0.03,-0.18,0.11,0.04,0.05,0.09,-0.02,-0.01,-0.09,-0.12,-0.04,0.07,0.02,0.16,0.01,0.45,-0.04,0.12,0.46,-0.01,0.18
7/7/2016,0.04,0.02,0.04,-0.01,-0.3,-0.04,0.06,-0.15,-0.29,0.07,0.08,-0.16,-0.01,0.01,0.08,0.04,-0.01,0.12,0.12,0.01,0.04,0.08,0.65,0.15,-0.12,0.13,0.16,0.09,0.01,0.09,0.05,-0.03,-0.17,0.11,0.04,0.05,0.08,-0.02,-0.01,-0.09,-0.11,-0.04,0.07,0.03,0.18,0.01,0.45,-0.04,0.12,0.48,-0.01,0.17
7/8/2016,0.04,0.02,0.04,-0.01,-0.29,-0.04,0.06,-0.12,-0.29,0.06,0.08,-0.16,-0.01,0.01,0.06,0.04,-0.01,0.12,0.12,0.01,0.04,0.08,0.63,0.15,-0.12,0.13,0.15,0.09,0.01,0.09,0.05,-0.03,-0.16,0.1,0.04,0.05,0.09,-0.02,-0.01,-0.09,-0.11,-0.04,0.06,0.02,0.19,0.01,0.45,-0.03,0.12,0.47,-0.01,0.18
7/11/2016,0.04,0.02,0.04,-0.01,-0.29,-0.05,0.06,-0.12,-0.29,0.06,0.08,-0.16,-0.02,0.01,0.06,0.03,-0.01,0.12,0.12,0.01,0.03,0.08,0.61,0.15,-0.12,0.13,0.14,0.08,0.01,0.08,0.04,-0.03,-0.19,0.1,0.04,0.05,0.09,-0.02,-0.01,-0.09,-0.12,-0.04,0.06,0.02,0.17,0.01,0.44,-0.03,0.11,0.49,-0.01,0.17
7/12/2016,0.04,0.01,0.04,-0.01,-0.3,-0.05,0.05,-0.11,-0.3,0.06,0.08,-0.17,-0.02,0.01,0.06,0.03,-0.01,0.12,0.11,0.01,0.04,0.08,0.58,0.14,-0.12,0.13,0.14,0.08,0.01,0.07,0.04,-0.03,-0.21,0.1,0.04,0.04,0.09,-0.03,-0.01,-0.09,-0.11,-0.04,0.05,0.03,0.16,0.01,0.44,-0.03,0.11,0.49,-0.01,0.17
7/13/2016,0.04,0.01,0.04,-0.01,-0.29,-0.05,0.05,-0.13,-0.29,0.06,0.08,-0.17,-0.01,0.01,0.06,0.03,-0.01,0.12,0.11,0.01,0.09,0.08,0.57,0.15,-0.12,0.13,0.13,0.08,0.01,0.07,0.04,-0.04,-0.2,0.1,0.04,0.04,0.09,-0.03,-0.01,-0.09,-0.11,-0.04,0.05,0.02,0.17,0.01,0.46,-0.03,0.11,0.44,-0.01,0.17
7/14/2016,0.04,0.01,0.04,-0.01,-0.3,-0.05,0.05,-0.12,-0.29,0.06,0.07,-0.17,-0.01,0.01,0.06,0.03,-0.01,0.12,0.11,0.01,0.03,0.08,0.5,0.14,-0.12,0.13,0.13,0.08,0.01,0.06,0.04,-0.04,-0.21,0.1,0.03,0.04,0.09,-0.03,-0.01,-0.09,-0.11,-0.04,0.04,0.02,0.16,0.01,0.46,-0.03,0.11,0.4,-0.01,0.17
7/15/2016,0.04,0.01,0.04,-0.01,-0.29,-0.05,0.05,-0.11,-0.29,0.06,0.07,-0.17,-0.01,0.01,0.06,0.03,-0.01,0.12,0.11,0.01,0.02,0.08,0.5,0.14,-0.12,0.13,0.13,0.08,0.01,0.07,0.04,-0.04,-0.19,0.1,0.03,0.04,0.09,-0.03,-0.01,-0.09,-0.11,-0.04,0.04,0.03,0.17,0.01,0.46,-0.03,0.12,0.33,-0.01,0.17
7/18/2016,0.04,0.01,0.04,-0.01,-0.3,-0.05,0.05,-0.11,-0.29,0.06,0.06,-0.17,-0.02,0.01,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.47,0.14,-0.12,0.12,0.13,0.07,0,0.06,0.04,-0.04,-0.19,0.1,0.03,0.04,0.08,-0.03,-0.01,-0.09,-0.11,-0.04,0.04,0.02,0.17,0,0.46,-0.04,0.11,0.31,-0.01,0.17
7/19/2016,0.04,0.01,0.04,-0.01,-0.31,-0.05,0.05,-0.11,-0.29,0.06,0.06,-0.17,-0.02,0.01,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.46,0.14,-0.12,0.12,0.13,0.07,0,0.07,0.04,-0.04,-0.17,0.1,0.03,0.04,0.08,-0.03,-0.01,-0.09,-0.1,-0.04,0.04,0.03,0.18,0,0.46,-0.04,0.12,0.34,-0.01,0.17
7/20/2016,0.04,0.01,0.04,-0.01,-0.33,-0.05,0.06,-0.12,-0.29,0.06,0.06,-0.17,-0.02,0.02,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.48,0.14,-0.12,0.12,0.13,0.07,0.01,0.07,0.04,-0.03,-0.17,0.1,0.03,0.03,0.08,-0.04,-0.01,-0.09,-0.08,-0.03,0.03,0.04,0.18,0,0.47,-0.05,0.12,0.36,-0.01,0.17
7/21/2016,0.04,0.01,0.04,-0.01,-0.31,-0.05,0.06,-0.12,-0.28,0.06,0.06,-0.17,-0.01,0.02,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.48,0.14,-0.11,0.12,0.13,0.07,0.01,0.07,0.04,-0.03,-0.15,0.1,0.03,0.04,0.08,-0.03,-0.01,-0.1,-0.08,-0.04,0.04,0.03,0.19,0,0.47,-0.04,0.12,0.35,-0.01,0.17
7/22/2016,0.04,0.01,0.04,-0.01,-0.32,-0.06,0.06,-0.12,-0.28,0.06,0.06,-0.17,-0.02,0.02,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.47,0.14,-0.11,0.12,0.13,0.07,0.01,0.07,0.04,-0.03,-0.17,0.1,0.02,0.04,0.08,-0.03,-0.01,-0.1,-0.08,-0.04,0.03,0.03,0.18,0,0.47,-0.04,0.12,0.37,-0.01,0.17
7/25/2016,0.04,0.01,0.04,0,-0.3,-0.05,0.06,-0.1,-0.28,0.06,0.06,-0.17,-0.02,0.02,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.54,0.14,-0.11,0.12,0.13,0.07,0.01,0.08,0.04,-0.03,-0.17,0.12,0.03,0.03,0.08,-0.04,-0.01,-0.1,-0.07,-0.04,0.03,0.04,0.18,0,0.47,-0.04,0.12,0.4,-0.01,0.17
7/26/2016,0.04,0.01,0.04,-0.01,-0.29,-0.06,0.05,-0.13,-0.28,0.06,0.06,-0.17,-0.02,0.02,0.06,0.03,-0.01,0.12,0.1,0.01,0.02,0.08,0.5,0.14,-0.11,0.12,0.13,0.07,0.01,0.07,0.04,-0.03,-0.17,0.12,0.02,0.04,0.08,-0.04,-0.01,-0.1,-0.08,-0.04,0.03,0.03,0.18,0,0.47,-0.04,0.12,0.36,-0.01,0.17
7/27/2016,0.04,0.01,0.04,0,-0.28,-0.06,0.05,-0.13,-0.3,0.06,0.1,-0.17,-0.02,0.01,0.05,0.04,-0.01,0.12,0.1,0.01,0.03,0.08,0.53,0.14,-0.11,0.13,0.13,0.07,0.04,0.08,0.04,-0.03,-0.18,0.12,0.03,0.03,0.09,-0.03,-0.01,-0.1,-0.09,-0.04,0.04,0.03,0.18,0,0.47,-0.03,0.12,0.37,-0.01,0.18
7/28/2016,0.04,0.01,0.04,0,-0.28,-0.06,0.05,-0.13,-0.31,0.06,0.09,-0.17,-0.02,0,0.01,0.04,-0.01,0.12,0.1,0.01,0.02,0.03,0.51,0.14,-0.11,0.12,0.13,0.07,0.04,0.06,0.04,-0.03,-0.18,0.12,0.02,0.03,0.09,-0.03,-0.01,-0.1,-0.08,-0.04,0.03,0.03,0.18,0,0.47,-0.04,0.11,0.38,-0.01,0.18
7/29/2016,0.04,0.01,0.04,0,-0.27,-0.05,0.02,-0.13,-0.3,0.06,0.09,-0.17,-0.02,-0.01,0.01,0.01,-0.01,0.12,0.11,0.01,0.02,0.04,0.53,0.15,-0.11,0.12,0.13,0.07,0.04,0.05,0.04,-0.03,-0.18,0.12,0.02,0.03,0.08,-0.02,-0.01,-0.1,-0.09,-0.04,0.04,0.02,0.17,0,0.47,-0.03,0.11,0.36,-0.01,0.18
8/1/2016,0.04,0.01,0.04,0,-0.27,-0.06,0.02,-0.13,-0.31,0.06,0.09,-0.08,0,-0.01,0.01,0.01,-0.01,0.11,0.1,0.01,0.02,0.04,0.2,0.23,-0.11,0.12,0.13,0.07,0.04,0.04,0.02,-0.04,-0.23,0.12,0.02,0.03,0.08,-0.02,-0.01,-0.1,-0.09,-0.05,0.03,0.02,0.16,0,0.46,0.06,0.11,0.41,-0.01,0.18
8/2/2016,0.04,0.01,0.04,0,-0.26,-0.05,0.02,-0.13,-0.3,0.06,0.09,-0.07,0.01,0,0.02,0.01,-0.01,0.12,0.11,0.01,0.07,0.04,0.21,0.24,-0.1,0.12,0.13,0.07,0.04,0.05,0.03,-0.04,-0.22,0.12,0.02,0.04,0.09,-0.02,-0.01,-0.1,-0.08,-0.04,0.04,0.02,0.17,0,0.47,0.05,0.11,0.47,-0.01,0.18
8/3/2016,0.04,0.01,0.04,0,-0.26,-0.05,0.02,-0.13,-0.31,0.06,0.09,-0.07,0.01,0,0.02,0.01,-0.01,0.11,0.11,0.01,0.05,0.04,0.2,0.23,-0.1,0.12,0.14,0.07,0.04,0.05,0.03,-0.04,-0.22,0.12,0.02,0.04,0.08,-0.02,-0.01,-0.1,-0.08,-0.04,0.03,0.02,0.17,0,0.47,0.05,0.11,0.48,-0.01,0.18
8/4/2016,0.04,0.01,0.04,0,-0.26,-0.06,0.02,-0.13,-0.3,0.05,0.09,-0.07,0.01,-0.01,0.02,0.01,-0.01,0.11,0.11,0.02,0.04,0.04,0.2,0.23,-0.1,0.05,0.13,0.06,0.04,0.05,0.03,-0.04,-0.22,0.12,0.02,0.04,0.08,0.04,-0.01,-0.1,-0.09,-0.04,0.03,0.02,0.18,0,0.47,0.05,0.11,0.48,-0.01,0.18
8/5/2016,0.04,0,0.03,0,-0.28,-0.06,0.02,-0.14,-0.3,0.05,0.08,-0.07,0,-0.01,0.01,0.01,-0.01,0.11,0.1,0.02,0.03,0.03,0.17,0.23,-0.11,0.05,0.13,0.05,0.03,0.05,0.02,-0.04,-0.23,0.11,0.02,0.03,0.07,0.03,-0.01,-0.1,-0.09,-0.04,0.02,0.02,0.17,0,0.46,0.05,0.11,0.47,-0.01,0.18
8/8/2016,0.04,0,0.03,0,-0.27,-0.06,0.02,-0.14,-0.31,0.05,0.08,-0.08,0,-0.01,0.01,0.01,-0.01,0.1,0.1,0.02,0.03,0.03,0.17,0.23,-0.1,0.05,0.13,0.05,0.03,0.05,0.02,-0.04,-0.24,0.11,0.02,0.03,0.07,0.03,-0.01,-0.1,-0.09,-0.04,0.02,0.02,0.17,0,0.46,0.05,0.1,0.44,-0.01,0.18
8/9/2016,0.04,0,0.03,0,-0.27,-0.06,0.02,-0.14,-0.31,0.05,0.08,-0.08,0,-0.01,0.02,0.01,-0.01,0.12,0.1,0.02,0.03,0.03,0.18,0.23,-0.11,0.05,0.13,0.06,0.03,0.06,0.02,-0.04,-0.22,0.11,0.02,0.03,0.07,0.03,-0.01,-0.1,-0.09,-0.05,0.02,0.02,0.17,0,0.46,0.05,0.1,0.45,-0.01,0.18
8/10/2016,0.04,0,0.02,-0.02,-0.27,-0.06,0.02,-0.14,-0.3,0.05,0.08,-0.08,0,-0.01,0.01,0.01,-0.01,0.12,0.1,0.02,0.03,0.03,0.18,0.23,-0.1,0.04,0.13,0.05,0.03,0.06,0.02,-0.04,-0.23,0.11,0.02,0.03,0.08,0.03,0,-0.1,-0.09,-0.05,0.02,0.03,0.17,0,0.46,0.05,0.09,0.45,-0.01,0.18
8/11/2016,0.03,0,0.02,-0.02,-0.27,-0.06,0.02,-0.14,-0.3,0.05,0.08,-0.08,0,-0.01,0.01,0.01,-0.01,0.12,0.1,0.01,0.03,0.03,0.17,0.23,-0.12,0.04,0.13,0.05,0.03,0.05,0.02,-0.04,-0.26,0.11,0.02,0.03,0.07,0.03,0,-0.1,-0.09,-0.05,0.02,0.03,0.16,0,0.41,0.04,0.09,0.42,-0.02,0.35
8/12/2016,0.03,0,0.02,-0.02,-0.27,-0.06,0.01,-0.15,-0.31,0.04,0.08,-0.09,0,-0.01,0.01,0.01,-0.01,0.12,0.1,0.02,0.03,0.03,0.17,0.23,-0.12,0.04,0.13,0.05,0.03,0.06,0.02,-0.04,-0.26,0.11,0.02,0.03,0.08,0.03,0,-0.1,-0.09,-0.05,0.02,0.03,0.17,0,0.41,0.04,0.09,0.43,-0.02,0.35
8/15/2016,0.04,0,0.02,-0.02,-0.27,-0.14,0.02,-0.15,-0.31,0.05,0.08,-0.09,0,-0.01,0.01,0.01,-0.01,0.12,0.1,0.02,0.03,0.03,0.18,0.28,-0.12,0.04,0.13,0.05,0.04,0.06,0.02,-0.04,-0.25,0.11,0.02,0.03,0.08,0.03,0,-0.1,-0.09,-0.05,0.02,0.03,0.16,0,0.41,0.05,0.09,0.44,-0.02,0.35
